,Title,Description
836,"Senior Software Developer (C#) - Montréal, QC - Indeed.com","Location:
Montreal, Quebec, CA, H4M2Z2
Company:
Corning
English follows below
Développeur Logiciel Sénior (C#)
QUI NOUS SOMMES
Nous sommes le logiciel de conception de réseaux sans fil standard du secteur, utilisé dans le monde entier. Qu’est-ce que ça veut dire? En d’autres termes, si vous vous trouvez à l’intérieur et que la réception de votre téléphone portable est bonne, il y a de fortes chances que le réseau ait été conçu avec notre logiciel. Ce qui a commencé il y a 18 ans comme une entreprise en démarrage de deux personnes fournissant un logiciel de conception de réseaux cellulaires intérieurs est rapidement devenu la société de plus de 100 employés que nous sommes aujourd’hui, avec plusieurs produits logiciels et applications mobiles.
CE QUE VOUS FEREZ
Nous recherchons un Développeur Logiciel Sénior pour travailler avec nos équipes d'ingénierie et de produits afin de créer des applications et des services exceptionnels et à haute valeur ajoutée. Relevant d’un gestionnaire, le rôle de Développeur Logiciel Sénior est la fonction clé au sein de l'équipe pour répondre aux exigences spécifiques de l’entreprise, créer des solutions logicielles innovantes et aider à transformer certaines applications et plates-formes actuelles.
Le rôle exigera un état d’esprit et une pratique DevOps, pour développer et déployer de nouvelles solutions, afin d’assister rapidement les clients avec de nouvelles fonctionnalités et correctifs.
Si vous êtes un programmeur talentueux qui aime travailler avec les dernières technologies, alors nous aimerions avoir de vos nouvelles!
Vous ferez partie d'une équipe Scrum de 6 à 9 personnes et vos responsabilités seront les suivantes :
Travailler avec le Responsable de produit, l'architecte et les analystes fonctionnels pour examiner les exigences du produit, étudier le flux de solution de bout en bout et aider à répartir les exigences en livrables fonctionnels
Travailler en étroite collaboration avec l'équipe UX pour développer la meilleure interface utilisateur
Exécuter le développement et le déploiement de logiciels, tout au long du cycle de développement, dans une équipe Scrum
Participer à l'analyse, la conception et la mise en œuvre de nouvelles fonctionnalités basées sur les spécifications des exigences à l'aide de C#, .NET Core et .NET Framework
Maintenir et améliorer la performance des logiciels existants
Participer aux revues de code, tests unitaires, test d’intégration et aux tests de charge selon le besoin.
Recommander des améliorations aux programmes logiciels existants selon le besoin.
QUALIFICATIONS QUE NOUS RECHERCHONS
Baccalauréat en informatique, en ingénierie ou dans un domaine pertinent
Minimum de 7 ans d'expérience pertinente en développement logiciel
o Solides connaissances et expérience en Programmation Orientée Objet
o Solide connaissance de C#, .NET Framework 4.x et .NET Core
Vous êtes apte à créer des logiciels évolutifs et modulaires ; à bâtir et maintenir une architecture logicielle solide dont vous seriez fier
Vous êtes un pilier qualifié pour toute équipe de développement, qui partage son expérience et sa vision avec les développeurs juniors et les Responsables de produit afin de créer de meilleurs produits
Vous encouragez une bonne conception et une refactorisation (remaniement) du code pour minimiser la dette technique dans une approche collaborative en équipe
Vous vous assurez que la solution est intégrée et testée régulièrement, via la pratique de l'intégration continue (CI)
Excellentes compétences en communication, à l’écrit et à l’oral
Créativité, autonomie, esprit d'équipe, sens de l'organisation
Excellente connaissance des bases de données SQL et NoSQL
Solides compétences en dépannage (troubleshooting)
Familiarité avec les outils de développement logiciel et les systèmes de contrôle de code source courants (notamment Git)
Domaines dans lesquels nous travaillons :
Visualisation 3D et CAD
GIS
Calcul de haute performance
Traçage des rayons (Ray tracing)
ATOUTS
Une expérience en développement Web dans un environnement infonuagique comme Amazon AWS ou Microsoft Azure est considérée comme un atout important
La connaissance du réseau fibre ou de la conception RF est considérée comme un atout important
Connaissance ou expérience en développement d'outils de dessin (CAD) et/ou GIS est un atout
Connaissance de l'architecture de microservices, de l'hébergement infonuagique [AWS] et des applications à multiples fils d’exécution (multi-threaded) est un atout
LOCATION:
Montréal
TYPE:
Temps plein
La formule masculine est utilisée afin d’alléger le texte.
/////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
Senior Software Developer (C#)
WHO WE ARE
We are the industry standard wireless network design software used all over the world. What does that mean? It means, if you are ever indoors and have good cellphone reception, chances are pretty good that network was designed with our software. And what started 18 years ago as a 2-person startup providing software for designing indoor cellular networks has quickly evolved into the 100+ employees company we are today with several software products and mobile apps.
WHAT YOU WILL BE DOING
We are looking for a Senior Software Developer to work with our engineering and product teams to create high-value and amazing applications and services. Reporting to the Manager, the Senior Software Developer role is the key role within the team to address business requirements, build innovative software solutions, and help transform some of the current applications and platforms.
The role will require a DevOps mindset and practice; developing and deploying new solutions to quickly support clients with new features and fixes.
If you’re a talented programmer that loves working with the latest technology, we want to hear from you!
You will be part of a scrum team of 6-9 people and your responsibilities will include:
Working with the Product Owner, Architect, and functional analysts to review product requirements, study end-to-end solution flow, and break down requirements into functional deliverables
Work closely with the UX team to develop the best user interface
Execute end to end software development and deployment in a scrum team
Participate in the analysis, design, and implementation of new functionalities based on requirements specifications using C#, .NET Core, and .NET Framework
Maintain and improve the performance of existing software
Participate in code reviews and write unit, integration, and load tests as necessary.
Recommend improvements to existing software programs as necessary
QUALIFICATIONS WE’RE LOOKING FOR
BSc degree in Computer Science, Engineering, or relevant field
Minimum of 7 years of relevant experience in Software Development
o Strong Object-oriented Programming knowledge and experience
o Strong knowledge of C#, .NET Framework 4.x, and .NET Core
You are adept at building scalable and modular software; architecting a solid software product you would be proud of
You are a skilled anchor to any development team, offering your experience and insight to junior developers and the Product Owner to build better products
You encourage good design and refactoring to minimize technical debt in a collaborative team-based approach
You ensure that the solution is integrated and tested on a regular basis, via the practice of continuous integration (CI)
Excellent communication skills, both written and spoken
Creativity, autonomy, team player, organization skills
Excellent knowledge of SQL and NoSQL databases
Strong troubleshooting skills
Familiarity with common software development tools and source control systems (notably Git)
Fields we work in:
3D Visualization and CAD
GIS
High performance computing
Ray tracing
ASSETS
Web development experience under a cloud environment like Amazon AWS or Microsoft Azure is considered a strong asset.
Knowledge of Fiber Network or RF Design is considered a strong asset.
Knowledge or experience with developing Drafting (CAD) and/or GIS tools is an asset.
Knowledge of microservice Architecture, Cloud [AWS] hosting, and multithreaded applications is an asset.
LOCATION:
Montreal
TYPE:
Full Time"
837,"Back End Software Developer - Montréal, QC - Indeed.com","Zola, one of New York's fastest growing startups, is seeking a talented, creative, and passionate
Backend Software Developer
to join and work on our Backend Team. Zola is growing rapidly and is constantly pushing the boundaries in technology. We value hard work, an orientation for speed and a passion for developing best-in-class user experiences.
You will work closely across functions, including product, user experience, business, marketing, and of course, technology.
RESPONSIBILITIES
Collaborate with tech, design, and product to implement and build a new kind of e-commerce and wedding planning experience
Manage and contribute code to large scale projects from inception to completion
Identify and remedy performance bottlenecks
Demonstrate best practices for backend engineering
Participate in production support
REQUIREMENTS
2+ years of software development experience
Experience with at least one JVM based programming language such as Java or Scala
Experience with a relational database such as PostgreSQL or MySQL
Ability to work both individually and collaboratively
Excellent communication skills
We are open to including new technologies where and when they make sense and always strive to push the limits of the e-commerce and wedding planning user experience.
ABOUT ZOLA
We're Zola, the wedding company that will do anything for love. We're reinventing the wedding planning and registry experience to make the happiest moment in our couples' lives even happier. From engagement to wedding and decorating your first home, Zola is there, combining compassionate customer service with modern tools and technology… all in the service of love.
We built our entire platform from the ground-up in 2013, and quickly became the fastest-growing wedding company in the country. Our team has deep experience creating award-winning online and mobile products that are helpful, intuitive, and simply magical. We've raised over $140 million in financing, and we're proud to have investor partners including Female Founders Fund, Comcast Ventures, Goldman Sachs, Canvas Ventures, Thrive Capital and Lightspeed Venture Partners, among others.
We are passionate about supporting all forms of love, and we're proud of our thriving community of over 1 million couples. We strive to hire a team that is as beautifully diverse as the couples getting married today, and we encourage individuals from every race, gender identity, age, sexual orientation, ethnicity, marital status, religion and perspective to apply. Zola will always be a place where every employee, couple, wedding guest, wedding vendor, and partner will be respected and accepted and valued.
Job Type: Full-time"
838,"software programmer - Etobicoke, ON - Indeed.com","or equivalent experience
Applications
Adobe Photoshop
Specific Skills
Write, modify, integrate and test software code
Identify and communicate technical problems, processes and solutions
Prepare reports, manuals and other documentation on the status, operation and maintenance of software
Maintain existing computer programs by making modifications as required
Write, modify, integrate and test software code for e-commerce and other Internet applications
Programming Languages
Object-Oriented programming languages
Java
JavaScript
JSP
HTML
C
C++
Applet
XML Technology (XSL,XSD,DTD)
SQL
Objective-C
React.js
Ruby on Rails
Transportation/Travel Information
Own transportation
Own vehicle
Willing to travel
Willing to travel regularly
Willing to travel cross-border
Willing to travel for extended periods
Willing to travel overnight
Valid driver's licence
Travel expenses paid by employer
Work Conditions and Physical Capabilities
Fast-paced environment
Work under pressure
Repetitive tasks
Attention to detail
Sitting
Tight deadlines
Work Location Information
Willing to relocate
Relocation costs covered by employer
Computer and Technology Knowledge
Spreadsheet
MS Windows
Internet
Database software
Intranet
Servers
File management software
Image editing software
Programming software
Software development
Data analysis software
MS Office
Business intelligence
Personal Suitability
Initiative
Effective interpersonal skills
Accurate
Team player
Excellent oral communication
Excellent written communication
Client focus
Judgement
Organized"
839,"Polyglot Full Stack Developer - Vancouver, BC - Indeed.com","Intersog®
is a Chicago-based provider of ROI-driven custom web and mobile development specializing in the delivery of full-service, end-to-end solutions, and project resources.
Description
We are looking for talented
Polyglot
Full Stack Developers
to join a team which mission is a telemedicine platform to simplify healthcare delivery to everyone, anywhere, by creating technology to make it simpler for anyone to connect with your doctor, without having to go into the office.
We are looking for
software engineers
who bring the following:
Exemplary Practitioners
Specialization
Continuous Learners
Collaborators
Experience
Where’s the job?
We are 100% remote, and staying that way. Our team was distributed internationally even before the pandemic.
Our technology
We don’t require every engineer to have experience with all our technologies, but we thought you’d like to know where we are today.
On the front-end, we use
React
for our desktop and mobile web products.
We use
React Native
to power our iOS and Android apps. A single code base cross compiles to all platforms using a custom technology we developed.
On the back-end, we use
Ruby on Rails, Go, and NodeJS
.
Our Infrastructure is moving to
AWS
, with the back-end powered by
Docker containers
running in Fargate/ECS, our front-end served by CloudFront, and data stored in
Aurora
.
We strive for a serverless architecture to minimize the operational burden on engineers.
For error reporting and monitoring, we use
Airbrake
and
New Relic
.
For video, we use WebRTC services from Twilio and Vonage
Job Type: Full-time"
840,Senior Software Developer - Remote - Indeed.com,"Position: Full-time, permanent position.
Start date: As soon as possible.
Here’s
what we do and why we do it.
Simply put, we will work together to simplify businesses’ IT with cloud technology so they can focus on what really matters, making people’s lives better. Discover how we do that here: www.sherweb.com/about/
How do we do it?
Our team structure embraces agile and DevOps values, by product, with a strong bond that unites us to share and unify our practices. To achieve this, we have even created our own
DevEx
team which has only one mission:
Help development teams to be even more efficient in order to deliver value in a sustainable way!
We take pride in what we deliver as a product and our customers make us feel it! It’s because of the teamwork, passion and customer focus (basically Sherweb values!) that we get there!
Our management team, aware of the 2021 reality, supports us in our organization, listens to us and offers us modern and innovative evolution. Last one on the list: self-assignment of team members once a year!
Are you starting to feel the vibe? ;) Basically, we always try to improve, modernize, even if everything is not always perfect
Here's what we are looking for:
Good developers, team players, always eager to learn and improve their skills, who like well-structured and high-performance code, object oriented, and that excel in backend or frontend or both.
So if you want to work hard in a multidisciplinary product team, really be the “owner” of what you do, have fun with your colleagues (happy hours, online gaming nights, Friday beer), all in a flexible and respectful environment, well Sherweb is the place where you want to work, and for a long time!
Here's what we offer:
Flexible schedule (35 to 40 hours per week)
Flexible group insurance according to your needs, including a healthcare spending account and telemedicine
Advantageous savings plan (RRSP or TFSA) with Sherweb’s contribution
Annual vacations available from your first day
Paid training hours
Post-Covid remote work possible.
Here's the ideal background for this position:
Demonstrated experience in developing Web applications, APIs and SaaS products
Knowledge and application of SOLID and DDD principles, as well as a strong orientation for clean code
Experience with the following technologies: .Net Core, .Net Framework, C#, Angular, EntityFramework, Nhibernate (or other frameworks), SQL Server, MongoDB, RabbitMQ
If your experience is in Java and you are interested in learning C#, we have an internal training team to support you
Bilingualism (French and English)
College or University diploma in computer science.
If you have these skills, you will fit right in with us:
Communication skills
– Why? Because you will be expected to explain and vulgarize concepts by adapting the style and content of your messages to your audience (whether it’s internal client, external clients or your teammates).
Organization and resourcefulness
– Why? Because we don’t believe in micromanagement. You will need to figure out solutions on your own by using your skills, your knowledge and any relevant information you can get your hands on.
Problem-solving skills
– Why? Because when you will face a problem, you will first analyze the information before identifying the possible causes. You will then explore and implement the most efficient and logical solutions.
Adaptability
– Why? Because our industry evolves constantly. You will have to adjust your thinking and methods to better suit new or unplanned situations (whether it’s for your daily tasks or your work environment).
Here’s
what you can expect from us.
Shortcutting your journey to your aspirations is possible when you surround yourself early on with knowledgeable and genuine people. We will put you in charge of important responsibilities from the beginning so that you can build your professional reputation. We will also help you quickly identify your strengths to build a strong foundation for your potential.
This is our team philosophy.
Humans were built to create. What unites our team is the sense of purpose we get from building the platforms that make technology possible and accessible for people. That's who we are, not just what we do. If you share this philosophy, you might just be one of us. Send us your resume to tell us your story.
Sherweb is committed to fostering, cultivating and preserving an environment of diversity and inclusion where everybody can feel welcome. We're looking to grow our teams with people who share our passion for innovation and creating the best experience for our employees, partners and clients.
#LI-Remote
#LI-VB1"
841,"Software Developer - Markham, ON - Indeed.com","Minimum Clearance Required to Start:
Not Applicable/None
Job Description:
Spread your wings in our innovative organization
We owe our innovative capabilities to our imaginative and resourceful employees from diverse backgrounds. There’s hardly a moment during the working day that someone in our inclusive environment isn’t engaged in refining methods, sharpening our strategies, furnishing new perspectives, and contributing as perhaps never before. We nurture an environment in which everyone is included, respected, and offered every opportunity for advancement.
Purpose of the Job
:
This position is responsible for development, support and ongoing enhancements for one or more complex business system applications. Activities include all aspects of software development and support: from project task estimation; developing and implementing application, management of the application environment; fixing bugs to ensuring timely production runs
Welcoming different perspectives, like yours, is one of our strongest attributes
We’re a community of individuals with different points of view who enjoy opportunities to share our skills and ideas. We genuinely value people who will articulate their perspectives while respecting those of others. We value diversity, so here, you will find no limits to your professional growth. We will welcome you into the stimulating process of exchanging ideas for personal and professional growth.
Job Duties & Responsibilities
:
Working closely with Product Owner, UX designer, other developers and QAs in scrum team provide task estimate, technical analysis, progress update, technology/platform information in his or her area of expertise.
Design, implement and managing application to support business activity based on specifications developed by the Product Owner, UX designer and users.
Responsible for correcting any bugs or system problems.
Participate in the promotion, installation and support of production software
Skills, Knowledge & Experience
Bachelor's Degree in Computer Science or related field or equivalent experience in front end development
Proficient in HTML, CSS, Javascript/Typescript, familiar with front end frameworks, e.g. Angular
Experience in webservice/microservice development, proficient in Java and frameworks, e.g. Spring Framework
Working knowledge of relational database, e.g. Oracle, MySQL
Working knowledge of AWS
Dedicated team player.
When it’s all about the details, we need you the most
They say “the devil is in the details” and we know why. It’s a devil of a problem when attention to detail is lacking. We value people who don't take the little things for granted. You know that accuracy counts. Your precision and care set you apart. That’s why we would like to meet you."
842,GIS Developer - Remote - Indeed.com,"Do you want to be a part of an organization that:
gives back to the community
has leadership that inspires, coaches and mentors
allows you to speak up and be heard
AND ... likes to have FUN?
What about tech? Cutting edge solutions? Big Data and AI? Pelmorex has all of that covered!
Founded in 1989, Pelmorex has become an international weather information and data management company. We own and operate the popular weather brands: The Weather Network, MeteoMedia, Eltiempo.es, Clima and Otempo.pt. We also operate the National Alert Aggregation and Dissemination (NAAD) System, which is the technical backbone of Alert Ready, Canada's Emergency Alerting System.
The GIS developer is responsible for designing, developing and maintaining enterprise-scale GIS applications in accordance with agreed standards and procedures. This position will support and maintain GIS systems architecture helping to ensure service levels are maintained and solutions meet user requirements.
What's The Day to Day Look Like?
Design and setup and maintain processes to support various Market Place datasets
Undertake development work on new and existing GIS applications and services
Develop front end display systems to visualize data being served by backend systems
Create custom workflow tools and add ons
Assist with formal analysis of user requirements about new and existing systems, and to provide appropriate design documentation
Ensure developed software is robust, performs as expected and meets the user`s functional requirements
Ensure developed software has undergone unit and system testing prior to handover to the production team
Assist in estimating the effort and time involved in the tasks that have been delegated to the team.
Working with other developers to integrate GIS functionality into customized stand alone and web-based solutions
Plan and update GIS applications and servers ensuring jobs and functions work as expected.
Administer system keeping them updated with help from systems administrators
Operate proactively within an environment of closely managed projects, providing regular task updates and supporting project management processes
Participate in quality reviews, constantly striving to improve working practices
Assist with the development and management of geospatial data within an enterprise environment
Integrate and design functionality to help automate processes where appropriate
Work with Operations to ensure all systems function as intended and without impediment to existing products or processes
Assist in quality assurance testing including the development and execution of test plans
Liaise with partners and vendors to ensure successful integration of content and/or systems
Act as a project leader when required
Perform other development activities as determined by Manager for various proof of concepts
Qualifications (Must Haves)
University degree or College diploma in Computer Science, Information Technology or a related discipline.
Minimum 3 years related job experience
Technical experience with GIS applications, specifically ESRI ArcGIS 10.x(or more recent version) products including ArcGIS Desktop, ArcGIS Server and ArcSDE on PostGresql Server.
Experience with relational database management systems and strong knowledge of big data and data structure optimization
A good working knowledge of geographic information management and spatial data standards
Experience with FME workbench and server technologies (optional)
Experience with data modeling and system design methodologies
Experience in geodatabase design and administration
Experience in advanced geo-processing techniques
Proven knowledge and experience as a developer in GIS based solutions
Understanding of best principles and practices related to web application security
Experience developing and testing service-oriented architectures
Experience with deploying and testing customized web applications integrated with Esri products
Knowledge and experience developing software solutions with ArcGIS Enterprise
Experience with.NET, C#, ASP.NET, MVC/Core
Experience with Python and the ArcGIS API for Python (ArcPy, Python API for ArcGIS)
Experience with the ArcGIS APIs for JavaScript
You Are Made For This If You Have...
Sound technical knowledge of Geographic Information Systems
Ability to work under pressure, meet deadlines and quickly analyze a problem
Excellent analytical, problem-solving and decision-making skills
Works well as a member of a team
Critical thinker and analytical problem solver
Attention to detail and accuracy
Strong written and verbal communication skills
Well-developed organization and documentation skills
Ambition and interest to contribute to new process improvement
What About The Other Stuff
Remote Work Environment #ChooseOurOwnAdventure . Read more about our remote work environment here!
Summer Hours ️
Wellness Program Lunchtime virtual gym sessions? Count me in!
Course Reimbursement Program – We want you to keep learning, so we can too!
Personal Days in addition to Vacation days
An extra day off during the month of your birthday - our gift to you!
Open and transparent communication, including bi-weekly All Hands Meetings with our CEO
Pelmorex Learning Academy includes offerings like French, Leadership (for people leaders and non-leaders alike), yoga, mindfulness
Your mental health is important to us! We partner with Inkblot for virtual counseling sessions
Free online doctor visits with Maple Online Healthcare
Personal Spending Account - Full-Time employees will receive $500 per year
While we encourage 1:1 conversations, we recognize that not everyone is comfortable with speaking up. We have an anonymous reporting platform (Speakfully) to ensure everyone’s voice is heard
Weather is inclusive, we will be too. We have an IDEAS (Inclusion, Diversity, Equity, Awareness, Solidarity) team committed to making this happen!
PELM1
Our Promise to you…
We’re highly focused on doing the right thing.
We’ll discuss issues and timelines professionally, so you have the time you need to do the best work you can
You will see the result of your work pushed out to real users quickly
We’re a team that enjoys learning new technologies and we’re open to trying new things
We’ll try our best not to bog you down with boring meetings
Through constant innovation and entrepreneurship, Pelmorex has grown to reach consumers around the globe, has become one of the largest weather information providers and has broken new ground in providing data solutions and insights to businesses. Through harnessing the value of weather, Pelmorex is driven to make the world smarter and safer for consumers and businesses. #youwanttoworkhere
We are aware of recent fraudulent calls impersonating Pelmorex Corp., and are working to resolve this. Please note that we do not have any job posting that requires you to purchase equipment or related products to send to us.
Please make sure to only reply to official correspondence from Pelmorex Corp and if applying to positions with us, apply directly to our official site."
843,"Senior Software Developer (C#) - Montréal, QC - Indeed.com","Location:
Montreal, Quebec, CA, H4M2Z2
Company:
Corning
English follows below
Développeur Logiciel Sénior (C#)
QUI NOUS SOMMES
Nous sommes le logiciel de conception de réseaux sans fil standard du secteur, utilisé dans le monde entier. Qu’est-ce que ça veut dire? En d’autres termes, si vous vous trouvez à l’intérieur et que la réception de votre téléphone portable est bonne, il y a de fortes chances que le réseau ait été conçu avec notre logiciel. Ce qui a commencé il y a 18 ans comme une entreprise en démarrage de deux personnes fournissant un logiciel de conception de réseaux cellulaires intérieurs est rapidement devenu la société de plus de 100 employés que nous sommes aujourd’hui, avec plusieurs produits logiciels et applications mobiles.
CE QUE VOUS FEREZ
Nous recherchons un Développeur Logiciel Sénior pour travailler avec nos équipes d'ingénierie et de produits afin de créer des applications et des services exceptionnels et à haute valeur ajoutée. Relevant d’un gestionnaire, le rôle de Développeur Logiciel Sénior est la fonction clé au sein de l'équipe pour répondre aux exigences spécifiques de l’entreprise, créer des solutions logicielles innovantes et aider à transformer certaines applications et plates-formes actuelles.
Le rôle exigera un état d’esprit et une pratique DevOps, pour développer et déployer de nouvelles solutions, afin d’assister rapidement les clients avec de nouvelles fonctionnalités et correctifs.
Si vous êtes un programmeur talentueux qui aime travailler avec les dernières technologies, alors nous aimerions avoir de vos nouvelles!
Vous ferez partie d'une équipe Scrum de 6 à 9 personnes et vos responsabilités seront les suivantes :
Travailler avec le Responsable de produit, l'architecte et les analystes fonctionnels pour examiner les exigences du produit, étudier le flux de solution de bout en bout et aider à répartir les exigences en livrables fonctionnels
Travailler en étroite collaboration avec l'équipe UX pour développer la meilleure interface utilisateur
Exécuter le développement et le déploiement de logiciels, tout au long du cycle de développement, dans une équipe Scrum
Participer à l'analyse, la conception et la mise en œuvre de nouvelles fonctionnalités basées sur les spécifications des exigences à l'aide de C#, .NET Core et .NET Framework
Maintenir et améliorer la performance des logiciels existants
Participer aux revues de code, tests unitaires, test d’intégration et aux tests de charge selon le besoin.
Recommander des améliorations aux programmes logiciels existants selon le besoin.
QUALIFICATIONS QUE NOUS RECHERCHONS
Baccalauréat en informatique, en ingénierie ou dans un domaine pertinent
Minimum de 7 ans d'expérience pertinente en développement logiciel
o Solides connaissances et expérience en Programmation Orientée Objet
o Solide connaissance de C#, .NET Framework 4.x et .NET Core
Vous êtes apte à créer des logiciels évolutifs et modulaires ; à bâtir et maintenir une architecture logicielle solide dont vous seriez fier
Vous êtes un pilier qualifié pour toute équipe de développement, qui partage son expérience et sa vision avec les développeurs juniors et les Responsables de produit afin de créer de meilleurs produits
Vous encouragez une bonne conception et une refactorisation (remaniement) du code pour minimiser la dette technique dans une approche collaborative en équipe
Vous vous assurez que la solution est intégrée et testée régulièrement, via la pratique de l'intégration continue (CI)
Excellentes compétences en communication, à l’écrit et à l’oral
Créativité, autonomie, esprit d'équipe, sens de l'organisation
Excellente connaissance des bases de données SQL et NoSQL
Solides compétences en dépannage (troubleshooting)
Familiarité avec les outils de développement logiciel et les systèmes de contrôle de code source courants (notamment Git)
Domaines dans lesquels nous travaillons :
Visualisation 3D et CAD
GIS
Calcul de haute performance
Traçage des rayons (Ray tracing)
ATOUTS
Une expérience en développement Web dans un environnement infonuagique comme Amazon AWS ou Microsoft Azure est considérée comme un atout important
La connaissance du réseau fibre ou de la conception RF est considérée comme un atout important
Connaissance ou expérience en développement d'outils de dessin (CAD) et/ou GIS est un atout
Connaissance de l'architecture de microservices, de l'hébergement infonuagique [AWS] et des applications à multiples fils d’exécution (multi-threaded) est un atout
LOCATION:
Montréal
TYPE:
Temps plein
La formule masculine est utilisée afin d’alléger le texte.
/////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
Senior Software Developer (C#)
WHO WE ARE
We are the industry standard wireless network design software used all over the world. What does that mean? It means, if you are ever indoors and have good cellphone reception, chances are pretty good that network was designed with our software. And what started 18 years ago as a 2-person startup providing software for designing indoor cellular networks has quickly evolved into the 100+ employees company we are today with several software products and mobile apps.
WHAT YOU WILL BE DOING
We are looking for a Senior Software Developer to work with our engineering and product teams to create high-value and amazing applications and services. Reporting to the Manager, the Senior Software Developer role is the key role within the team to address business requirements, build innovative software solutions, and help transform some of the current applications and platforms.
The role will require a DevOps mindset and practice; developing and deploying new solutions to quickly support clients with new features and fixes.
If you’re a talented programmer that loves working with the latest technology, we want to hear from you!
You will be part of a scrum team of 6-9 people and your responsibilities will include:
Working with the Product Owner, Architect, and functional analysts to review product requirements, study end-to-end solution flow, and break down requirements into functional deliverables
Work closely with the UX team to develop the best user interface
Execute end to end software development and deployment in a scrum team
Participate in the analysis, design, and implementation of new functionalities based on requirements specifications using C#, .NET Core, and .NET Framework
Maintain and improve the performance of existing software
Participate in code reviews and write unit, integration, and load tests as necessary.
Recommend improvements to existing software programs as necessary
QUALIFICATIONS WE’RE LOOKING FOR
BSc degree in Computer Science, Engineering, or relevant field
Minimum of 7 years of relevant experience in Software Development
o Strong Object-oriented Programming knowledge and experience
o Strong knowledge of C#, .NET Framework 4.x, and .NET Core
You are adept at building scalable and modular software; architecting a solid software product you would be proud of
You are a skilled anchor to any development team, offering your experience and insight to junior developers and the Product Owner to build better products
You encourage good design and refactoring to minimize technical debt in a collaborative team-based approach
You ensure that the solution is integrated and tested on a regular basis, via the practice of continuous integration (CI)
Excellent communication skills, both written and spoken
Creativity, autonomy, team player, organization skills
Excellent knowledge of SQL and NoSQL databases
Strong troubleshooting skills
Familiarity with common software development tools and source control systems (notably Git)
Fields we work in:
3D Visualization and CAD
GIS
High performance computing
Ray tracing
ASSETS
Web development experience under a cloud environment like Amazon AWS or Microsoft Azure is considered a strong asset.
Knowledge of Fiber Network or RF Design is considered a strong asset.
Knowledge or experience with developing Drafting (CAD) and/or GIS tools is an asset.
Knowledge of microservice Architecture, Cloud [AWS] hosting, and multithreaded applications is an asset.
LOCATION:
Montreal
TYPE:
Full Time"
844,"Back End Software Developer - Montréal, QC - Indeed.com","Zola, one of New York's fastest growing startups, is seeking a talented, creative, and passionate
Backend Software Developer
to join and work on our Backend Team. Zola is growing rapidly and is constantly pushing the boundaries in technology. We value hard work, an orientation for speed and a passion for developing best-in-class user experiences.
You will work closely across functions, including product, user experience, business, marketing, and of course, technology.
RESPONSIBILITIES
Collaborate with tech, design, and product to implement and build a new kind of e-commerce and wedding planning experience
Manage and contribute code to large scale projects from inception to completion
Identify and remedy performance bottlenecks
Demonstrate best practices for backend engineering
Participate in production support
REQUIREMENTS
2+ years of software development experience
Experience with at least one JVM based programming language such as Java or Scala
Experience with a relational database such as PostgreSQL or MySQL
Ability to work both individually and collaboratively
Excellent communication skills
We are open to including new technologies where and when they make sense and always strive to push the limits of the e-commerce and wedding planning user experience.
ABOUT ZOLA
We're Zola, the wedding company that will do anything for love. We're reinventing the wedding planning and registry experience to make the happiest moment in our couples' lives even happier. From engagement to wedding and decorating your first home, Zola is there, combining compassionate customer service with modern tools and technology… all in the service of love.
We built our entire platform from the ground-up in 2013, and quickly became the fastest-growing wedding company in the country. Our team has deep experience creating award-winning online and mobile products that are helpful, intuitive, and simply magical. We've raised over $140 million in financing, and we're proud to have investor partners including Female Founders Fund, Comcast Ventures, Goldman Sachs, Canvas Ventures, Thrive Capital and Lightspeed Venture Partners, among others.
We are passionate about supporting all forms of love, and we're proud of our thriving community of over 1 million couples. We strive to hire a team that is as beautifully diverse as the couples getting married today, and we encourage individuals from every race, gender identity, age, sexual orientation, ethnicity, marital status, religion and perspective to apply. Zola will always be a place where every employee, couple, wedding guest, wedding vendor, and partner will be respected and accepted and valued.
Job Type: Full-time"
845,"software programmer - Etobicoke, ON - Indeed.com","or equivalent experience
Applications
Adobe Photoshop
Specific Skills
Write, modify, integrate and test software code
Identify and communicate technical problems, processes and solutions
Prepare reports, manuals and other documentation on the status, operation and maintenance of software
Maintain existing computer programs by making modifications as required
Write, modify, integrate and test software code for e-commerce and other Internet applications
Programming Languages
Object-Oriented programming languages
Java
JavaScript
JSP
HTML
C
C++
Applet
XML Technology (XSL,XSD,DTD)
SQL
Objective-C
React.js
Ruby on Rails
Transportation/Travel Information
Own transportation
Own vehicle
Willing to travel
Willing to travel regularly
Willing to travel cross-border
Willing to travel for extended periods
Willing to travel overnight
Valid driver's licence
Travel expenses paid by employer
Work Conditions and Physical Capabilities
Fast-paced environment
Work under pressure
Repetitive tasks
Attention to detail
Sitting
Tight deadlines
Work Location Information
Willing to relocate
Relocation costs covered by employer
Computer and Technology Knowledge
Spreadsheet
MS Windows
Internet
Database software
Intranet
Servers
File management software
Image editing software
Programming software
Software development
Data analysis software
MS Office
Business intelligence
Personal Suitability
Initiative
Effective interpersonal skills
Accurate
Team player
Excellent oral communication
Excellent written communication
Client focus
Judgement
Organized"
